Agency,eventID,date,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,geometry
PIVS,3000029040,2010.845739,2010,11,5,16,40,37,122.9,12.83,19.0,6.0,POINT (13681165.418493323 1440316.791823012)
ISCBUL,601883813,2011.074759,2011,1,28,6,53,19,121.94,13.17,32.0,4.6,POINT (13574298.707331778 1479161.056123242)
ISCBUL,601884128,2011.13365,2011,2,18,18,46,22,123.46,12.9,16.0,4.8,POINT (13743504.333337555 1448309.8021502944)
ISCBUL,601884671,2011.205138,2011,3,16,21,0,30,123.62,12.46,9.0,5.1,POINT (13761315.451864477 1398104.6515518313)
ISCBUL,601885287,2011.303464,2011,4,21,18,20,34,122.5,13.24,17.0,4.9,POINT (13636637.622176014 1487165.0549761998)
ISCBUL,601885967,2011.39503,2011,5,25,4,27,40,122.1,13.5,17.0,4.2,POINT (13592109.825858701 1516914.4453372387)
ISCBUL,601886436,2011.472697,2011,6,22,12,49,31,124.11,12.23,32.0,4.8,POINT (13815862.002353182 1371895.1322633934)
PIVS,3000030239,2011.807153,2011,10,22,14,39,45,123.97,12.03,2.0,4.2,POINT (13800277.273642125 1349122.791602568)
ISCBUL,604946688,2011.967532,2011,12,20,3,34,46,122.4,13.25,21.79,5.0,POINT (13625505.673096687 1488308.670920368)
PIVS,3000030839,2012.177494,2012,3,6,3,22,1,123.64,12.4,7.0,5.6,POINT (13763541.841680344 1391265.1621495977)
ISCBUL,605416545,2012.35307,2012,5,9,13,50,40,123.19,12.7,14.0,5.0,POINT (13713448.070823371 1425478.5194031536)
ISCBUL,605416998,2012.412801,2012,5,31,11,56,56,122.44,13.22,6.0,4.8,POINT (13629958.452728415 1484877.963933703)
ISCBUL,605417526,2012.488194,2012,6,28,4,0,38,122.72,13.46,61.0,4.2,POINT (13661127.910150532 1512335.5224560995)
ISCBUL,605417604,2012.496713,2012,7,1,7,2,58,122.79,12.88,20.0,4.7,POINT (13668920.274506064 1446025.8572386927)
ISCBUL,605417652,2012.501453,2012,7,3,0,47,51,123.58,12.85,37.0,4.6,POINT (13756862.672232747 1442600.2815762013)
ISCBUL,605418522,2012.599654,2012,8,8,1,45,10,124.24,12.0,90.0,4.9,POINT (13830333.53615631 1345708.4084091089)
PIVS,3000031882,2012.706927,2012,9,16,10,36,45,122.34,12.8,6.0,4.8,POINT (13618826.503649088 1436891.897458071)
ISCBUL,605421408,2012.825862,2012,10,30,2,11,43,123.57,12.91,71.0,4.3,POINT (13755749.477324815 1449451.8430623563)
ISCBUL,605422479,2012.980713,2012,12,25,22,7,6,124.11,11.86,21.0,4.9,POINT (13815862.002353182 1329779.6278759574)
PIVS,3000032489,2013.022868,2013,1,9,8,19,33,124.24,12.33,11.0,4.1,POINT (13830333.53615631 1383287.7473287273)
ISCBUL,607729580,2013.062939,2013,1,23,23,20,36,123.6,12.49,71.0,4.7,POINT (13759089.062048612 1401524.9892812646)
ISCBUL,607904148,2013.083067,2013,1,31,7,40,5,122.19,13.15,22.47,4.4,POINT (13602128.580030099 1476874.6201055418)
ISCBUL,607730828,2013.339305,2013,5,4,20,18,58,122.9,12.91,17.0,4.6,POINT (13681165.418493323 1449451.8430623563)
ISCBUL,607731015,2013.36664,2013,5,14,19,45,55,122.5,13.2,1.0,4.7,POINT (13636637.622176014 1482591.0604277705)
ISCBUL,607733731,2013.59606,2013,8,6,13,29,16,123.54,12.4,14.0,4.8,POINT (13752409.892601017 1391265.1621495977)
ISCBUL,607734647,2013.683833,2013,9,7,14,22,39,123.93,12.11,20.0,5.3,POINT (13795824.494010393 1358229.6788994707)
ISCBUL,607738195,2013.997976,2013,12,31,6,16,24,123.46,12.82,34.0,5.0,POINT (13743504.333337555 1439175.1150377684)
ISCBUL,610328905,2014.04774,2014,1,18,10,12,0,122.86,12.86,13.0,5.2,POINT (13676712.63886159 1443742.094620933)
PIVS,3000034579,2014.177446,2014,3,6,18,25,33,123.64,12.41,12.0,4.4,POINT (13763541.841680344 1392404.967483943)
ISCBUL,611074019,2014.25218,2014,4,3,1,5,48,123.19,13.12,35.0,4.2,POINT (13713448.070823371 1473445.3155843301)
ISCBUL,610332198,2014.351995,2014,5,9,11,28,39,122.39,13.22,18.0,4.5,POINT (13624392.478188751 1484877.963933703)
ISCBUL,611762996,2014.663891,2014,8,31,7,41,0,123.9,12.69,13.0,4.1,POINT (13792484.909286596 1424337.429086476)
ISCBUL,611493121,2014.708275,2014,9,16,12,29,15,123.45,12.66,26.0,4.9,POINT (13742391.138429623 1420914.4270518373)
PIVS,3000035775,2014.746473,2014,9,30,11,6,6,122.78,13.26,1.0,4.3,POINT (13667807.079598129 1489452.3338647427)
PIVS,3000035949,2014.845968,2014,11,5,18,40,49,122.41,13.22,3.0,4.9,POINT (13626618.868004616 1484877.963933703)
ISCBUL,611540514,2014.873059,2014,11,15,15,59,33,122.76,12.88,26.0,4.8,POINT (13665580.689782264 1446025.8572386927)
PIVS,3000036092,2014.938068,2014,12,9,9,28,26,123.92,12.11,19.0,5.2,POINT (13794711.299102461 1358229.6788994707)
PIVS,3000036571,2015.258073,2015,4,5,4,43,20,122.85,13.26,5.0,4.1,POINT (13675599.443953658 1489452.3338647427)
PIVS,3000036672,2015.340461,2015,5,5,6,26,21,123.08,12.79,21.0,4.6,POINT (13701202.92683611 1435750.3565868752)
ISCBUL,611783376,2015.582833,2015,8,1,17,36,57,122.93,13.34,23.0,4.8,POINT (13684505.003217122 1498603.3340732735)
PIVS,3000037283,2015.692318,2015,9,10,16,42,19,122.51,13.23,4.0,4.1,POINT (13637750.817083945 1486021.485993541)
PIVS,3000037449,2015.826202,2015,10,29,13,31,49,123.92,12.17,18.0,4.5,POINT (13794711.299102461 1365061.6340357058)
PIVS,3000037837,2016.096199,2016,2,5,7,19,17,122.28,13.78,3.0,5.6,POINT (13612147.334201492 1548988.5357146037)
PIVS,3000037914,2016.133177,2016,2,18,21,1,7,123.56,12.47,8.0,5.3,POINT (13754636.282416882 1399244.7201113498)
PIVS,3000038067,2016.223314,2016,3,22,22,56,51,123.97,12.14,1.0,4.5,POINT (13800277.273642125 1361645.4640929557)
PIVS,3000038214,2016.33587,2016,5,3,6,20,35,123.02,12.76,8.0,4.5,POINT (13694523.757388515 1432326.0051875976)
PIVS,3000038319,2016.407296,2016,5,29,11,27,57,123.33,12.84,1.0,4.1,POINT (13729032.79953443 1441458.513989693)
ISCBUL,616070548,2016.464177,2016,6,19,8,28,26,122.26,13.13,10.0,5.0,POINT (13609920.944385627 1474588.3705421807)
ISCBUL,616571111,2016.750693,2016,10,2,12,6,20,123.82,12.32,3.0,4.6,POINT (13783579.350023134 1382148.2908290583)
ISCBUL,616572473,2016.816198,2016,10,26,13,4,18,123.28,12.93,2.0,4.9,POINT (13723466.824994767 1451736.0619912092)
ISCBUL,616572614,2016.827822,2016,10,30,19,27,29,122.79,12.65,1.0,5.1,POINT (13668920.274506064 1419773.5158845128)
ISCBUL,616715893,2016.939912,2016,12,10,22,44,36,124.32,12.17,9.0,5.2,POINT (13839239.09541977 1365061.6340357058)
ISCBUL,616716235,2016.953726,2016,12,16,0,24,58,122.41,13.18,11.0,4.7,POINT (13626618.868004616 1480304.3441490445)
ISCBUL,616857916,2017.046352,2017,1,17,22,2,41,123.59,12.66,13.0,4.8,POINT (13757975.86714068 1420914.4270518373)
ISCBUL,618585087,2017.434041,2017,6,8,10,11,56,123.84,12.29,22.0,4.3,POINT (13785805.739838999 1378730.1817769124)
ISCBUL,618585570,2017.454316,2017,6,15,19,48,42,122.79,13.02,1.0,4.5,POINT (13668920.274506064 1462017.3170155506)
PIVS,3000040599,2017.540721,2017,7,17,8,43,10,123.61,12.58,18.0,5.0,POINT (13760202.256956546 1411788.3869385477)
ISCBUL,619442931,2017.627891,2017,8,18,4,19,24,122.44,13.23,21.0,4.5,POINT (13629958.452728415 1486021.485993541)
ISCBUL,619443072,2017.636476,2017,8,21,7,31,42,123.17,12.74,3.0,4.6,POINT (13711221.681007504 1430043.3298832336)
ISCBUL,619443729,2017.661487,2017,8,30,10,37,30,124.03,12.51,6.0,4.4,POINT (13806956.44308972 1403805.43477325)
PIVS,3000041013,2017.770533,2017,10,9,5,52,0,123.88,12.21,7.0,4.1,POINT (13790258.51947073 1369617.1275605834)
PIVS,3000041514,2018.095308,2018,2,4,18,53,48,123.33,12.73,10.0,4.5,POINT (13729032.79953443 1428902.0598046044)
PIVS,3000041523,2018.100345,2018,2,6,15,1,28,122.48,13.14,7.0,4.7,POINT (13634411.232360149 1475731.47203638)
ISCBUL,618996062,2018.137846,2018,2,20,7,31,52,122.05,13.31,0.0,4.1,POINT (13586543.851319037 1495171.354944623)
PIVS,3000041737,2018.259684,2018,4,5,18,50,8,123.72,12.38,9.0,4.1,POINT (13772447.400943805 1388985.6826554562)
ISCBUL,620865501,2018.267534,2018,4,8,15,36,0,123.9,12.73,14.0,4.1,POINT (13792484.909286596 1428902.0598046044)
PIVS,3000042103,2018.465343,2018,6,19,20,24,9,122.24,13.55,8.0,4.3,POINT (13607694.554569762 1522639.1785583608)
PIVS,3000042136,2018.486639,2018,6,27,14,57,38,123.94,12.05,4.0,4.5,POINT (13796937.688918326 1351399.2586692423)
ISCBUL,619041883,2018.579994,2018,7,31,16,44,37,122.39,13.0,0.0,4.0,POINT (13624392.478188751 1459732.2718804977)
PIVS,3000042415,2018.650932,2018,8,26,14,9,56,123.49,12.88,10.0,4.6,POINT (13746843.918061353 1446025.8572386927)
ISCBUL,621635992,2018.941808,2018,12,10,18,14,19,122.77,13.16,10.0,4.6,POINT (13666693.884690195 1478017.8147882866)
ISCBUL,621583711,2018.995855,2018,12,30,11,41,15,123.32,12.69,13.0,4.2,POINT (13727919.604626495 1424337.429086476)
ISCBUL,621836791,2019.012454,2019,1,5,13,5,57,123.72,12.24,50.0,4.4,POINT (13772447.400943805 1373034.1992327005)
ISCBUL,622208781,2019.364568,2019,5,14,1,36,42,123.64,12.79,13.0,4.6,POINT (13763541.841680344 1435750.3565868752)
ISCBUL,622465468,2019.420287,2019,6,3,9,42,53,123.81,12.33,14.0,4.8,POINT (13782466.155115202 1383287.7473287273)
ISCBUL,622469349,2019.572328,2019,7,28,21,35,28,122.58,13.2,16.0,4.0,POINT (13645543.181439474 1482591.0604277705)
ISCBUL,619163060,2019.655684,2019,8,28,7,47,31,121.88,13.21,0.0,4.1,POINT (13567619.537884183 1483734.488758004)
ISCBUL,622913858,2019.893501,2019,11,23,3,4,15,124.15,11.98,13.0,4.7,POINT (13820314.781984914 1343432.364110052)
ISCBUL,623574851,2020.043578,2020,1,16,23,49,54,123.95,12.49,14.0,4.4,POINT (13798050.88382626 1401524.9892812646)
ISCBUL,623664123,2020.061601,2020,1,23,14,34,38,123.45,12.55,13.0,4.7,POINT (13742391.138429623 1408366.85594426)
ISCBUL,623990246,2020.204704,2020,3,16,3,1,57,123.08,12.77,10.0,4.2,POINT (13701202.92683611 1433467.4104899876)
ISCBUL,624454798,2020.35473,2020,5,10,4,27,39,123.42,12.69,10.0,4.0,POINT (13739051.553705825 1424337.429086476)
ISCBUL,626204862,2020.50899,2020,7,5,19,11,8,123.9,12.39,14.0,4.2,POINT (13792484.909286596 1390125.4005527932)
ISCBUL,626354611,2020.610137,2020,8,11,22,5,16,124.1,11.97,1.3,5.1,POINT (13814748.807445249 1342294.4051961084)
ISCBUL,626383331,2020.718329,2020,9,20,15,2,34,123.3,12.81,8.92,4.7,POINT (13725693.21481063 1438033.4835955796)
ISCBUL,626619117,2020.882052,2020,11,19,17,7,1,123.66,12.15,10.56,4.2,POINT (13765768.23149621 1362784.144606758)
ISCBUL,626969450,2020.982021,2020,12,26,9,38,42,122.35,13.3,17.69,5.2,POINT (13619939.698557021 1494027.456418502)
ISCBUL,627318003,2021.077706,2021,1,29,8,42,30,123.82,12.43,13.81,4.1,POINT (13783579.350023134 1394684.7095175837)
ISCBUL,627725730,2021.212292,2021,3,19,11,40,30,123.58,12.54,12.53,4.1,POINT (13756862.672232747 1407226.4342827192)
